"Excel Raw Data Export"
"Copyright (c) 2008 Corbett Life Science, a QIAGEN Company. All rights reserved."
"File","20200720_1_studentai_hsp90aN_icpd26_MG.rex"
"Date","2020-07-20"
"Time","11:13:34"


"Channel Melt A.Blue"

"ID","1","2","3","4","5","6","7","8","9","10","11"
"Page 1"," 200uM ICPD26 10uM Hsp90aN"," 100uM ICPD26 10uM Hsp90aN"," 50uM ICPD26 10uM Hsp90aN"," 25uM ICPD26 10uM Hsp90aN"," 12.5uM ICPD26 10uM Hsp90aN"," 6.25uM ICPD26 10uM Hsp90aN"," 3.125uM ICPD26 10uM Hsp90aN"," 1.5625uM ICPD26 10uM Hsp90aN"," 0uM ICPD26 10uM Hsp90aN"," 0uM ICPD26 10uM Hsp90aN"," 0uM ICPD26 10uM Hsp90aN"
"37","5.24844957438228","6.33432516975662","6.4814875366489","6.13209226621907","6.77877559813122","6.70003306121411","6.22466366572569","7.21161720200402","6.33312987970804","8.24851860329086","12.988479438468"
"37.5","5.26102464332036","6.34553361493165","6.45833015437044","6.09619723375732","6.74336868340073","6.6300450141146","6.21225299458305","7.17580936395311","6.30447297419144","8.25319803667252","12.963411045352"
"38","5.22750614762517","6.3179393277814","6.40561023371735","6.08964088478852","6.70386053253987","6.595864805066","6.16499697753989","7.12490683193361","6.26265471767875","8.16622161186135","12.8753719386587"
"38.5","5.197095699499","6.32160931817604","6.3719327898774","6.03236820019837","6.65827420462348","6.538897789985","6.11755986441269","7.07230233208718","6.21018715777242","8.1073363197419","12.835889219501"
"39","5.15261956323984","6.27880140383002","6.31275908547596","5.99069199664301","6.58555909643115","6.44596572268809","6.09278872497","6.97823682001984","6.11710712420257","8.1124003028329","12.6291881613465"
"39.5","5.16199994913659","6.28595407034409","6.29301136797131","6.00331536930301","6.55167903737371","6.45936195489869","6.10325662740403","6.98581497849065","6.13401780945842","8.05523765926604","12.6729037918669"
"40","5.14801251239796","6.26677129995967","6.25118529902233","5.95518933903004","6.51516637783518","6.43320363164721","6.08529793240253","6.92214629042279","6.05345744004476","8.00523501828148","12.7042547239389"
"40.5","5.15853033820532","6.26862418118999","6.20930291701635","5.90960119456343","6.49500267032883","6.38590066376745","6.02025635156787","6.89453472699067","6.03755899246858","7.98907890004251","12.6125206143517"
"41","5.12296228478421","6.24944141080557","6.17884747433843","5.9213724400266","6.47344930189975","6.34669671520209","6.02537159186278","6.87953002212558","6.02404385878865","7.9293507286183","12.6496019938455"
"41.5","5.13567813636479","6.23402851641916","6.15757020884052","5.8883548231225","6.44947992167036","6.31148358774818","6.02807660028992","6.90130347260125","6.00501200180761","7.92379208492736","12.5969094611805"
"42","5.14152742809186","6.24948500801099","6.16942600645965","5.88591337961903","6.40039673456932","6.56687266346227","6.03014746754733","6.89610686864063","6.00404364080263","7.93450064850843","12.6446428117291"
"42.5","5.13596878440092","6.20991327789222","6.1246444102933","5.85154879072251","6.40748128044992","6.53838188972087","6.07766842145419","6.88921363217541","5.97484608928875","7.94537270160983","12.6172782991277"
"43","5.14473182269017","6.20419114468096","6.09414816510262","5.83891559217721","6.37593143612828","6.48241397726406","7.13384705373719","6.95549815256842","5.97456103063794","7.92451870501768","12.6622633489193"
"43.5","5.12034086307375","6.18934538796063","6.07299534599832","5.80910963607233","6.34951376539841","6.42943973957936","7.16364127213292","6.95201037613489","5.94620607895957","7.92807914346024","12.6096197233757"
"44","5.0938136403918","6.16652287972956","6.07309071488518","5.80329213397421","6.285736084317","6.43222269452528","7.1800055949747","7.02187489781905","5.99387095953816","7.91931498729393","12.7176317998016"
"44.5","5.09440052584937","6.14185168230717","6.01096469716291","5.79101679582339","6.30645838101778","6.43269499758399","7.23531954935022","7.1047023219145","6.01302565596454","7.97347473360291","12.7387009877282"
"45","5.09783576206098","6.13685162781066","6.00125593487919","5.74947229215941","6.28213931486992","6.43205920500496","7.29740923606797","7.19929628981371","6.08540692541608","7.99064113323669","12.8657533052131"
"45.5","5.04809135067775","6.13074801905198","5.96137287599865","5.7165382365657","6.24704356450752","6.4482083365123","7.35386761708575","7.348744945449","6.10489990668521","8.07383459220264","12.9693547976908"
"46","5.04526843162687","6.07431143663691","5.91885721663703","5.65628466292234","6.20859082932784","6.43958467716765","7.49106075633885","7.55296152183312","6.20737010757611","8.19673965565474","13.1454566262303"
"46.5","5.01258869306477","6.06780092062766","5.93212082797801","5.64240482185092","6.22199333689377","6.48374914168002","7.62350906640218","7.83280807084881","6.36230786837333","8.3322397700974","13.3838054826839"
"47","4.99416887377519","6.06604808939439","5.87505040926876","5.63081383406401","6.20725273048459","6.54099772204602","7.84793294749807","8.30501611000581","6.58399867156751","8.61316298716161","13.7980214134941"
"47.5","4.99144404843649","6.05373083085374","5.83364144819855","5.56598255385163","6.17241307559458","6.63696243737443","8.22028941278197","8.94712748912795","6.94174521594984","9.01088840205343","14.4177729457542"
"48","4.98194349075558","5.98271035442013","5.80488406077786","5.49710751776105","6.13321126115816","6.74644955258368","8.63464451928631","9.79095140001526","7.44439993896391","9.63383433788561","15.2137026016632"
"48.5","4.96868966083889","6.00420713032295","5.78316929884794","5.53053711757076","6.16453585325181","6.92912184328985","9.39966648137854","10.9719303356291","8.22286891410261","10.517916634877","16.5402347709512"
"49","4.9331327861884","5.97425920383119","5.72098878461891","5.47201241067114","6.17213563883282","7.16436509753058","10.3061613750559","12.3660203380963","9.25650415808347","11.70707373042","18.3062485694667"
"49.5","4.94890770834923","5.98878461890593","5.75246051728084","5.48130994215035","6.19344625009537","7.44956348298074","11.2164301518273","13.7253812030649","10.296243010823","12.8638323033494","20.1214363825945"
"50","4.91868701985433","5.95292591744869","5.74305986986234","5.4383154039826","6.19140682313033","7.73517967498283","11.9191081101701","14.6916405991709","11.094834821088","13.7474397121914","21.4103150988022"
"50.5","4.89215141309442","5.93870959538161","5.70544365606164","5.41471478344905","6.19985797371927","7.97424746612204","12.6167696650645","15.4768989307785","11.8954248366013","14.6808003356985","22.5509269855802"
"51","4.94286670070602","6.02149614709697","5.75438061086951","5.49782558937972","6.30252100840336","8.40497444113832","13.3785654339557","16.2965336588591","12.6801298190632","15.5630034114813","24.0421149004349"
"51.5","4.92126931586762","5.9956766104626","5.75581205244744","5.47255283436332","6.36998768378947","8.7843841517451","13.9229673711248","16.8402380407416","13.2773517967498","16.187860358151","24.8422326128895"
"52","4.89378630829764","5.99450675211719","5.72243839169909","5.4724721376129","6.41606657628631","9.12571673386505","14.3055364817782","17.068414914604","13.5588894206427","16.445792324712","25.131609063859"
"52.5","4.86469355775833","5.97472088705781","5.69957165745676","5.44234814548387","6.48365377279317","9.39982676522199","14.4608576744077","17.1502505022761","13.6155235116096","16.4708229894771","25.1742253321562"
"53","4.84617559543845","5.97784898654663","5.64950026703288","5.38443931897812","6.55562793809532","9.6433966582742","14.5244271508863","17.0759354325388","13.4714783449048","16.3319345896595","24.9326548937444"
"53.5","4.8095263247472","5.92723989725592","5.64529313670994","5.38853284504463","6.73544125821535","9.88097962920577","14.6413905456896","16.9935367142966","13.3249408712902","16.205462729839","24.6528572518502"
"54","4.79274140066083","5.92747604878527","5.62564924203743","5.38913440263864","6.85811652806389","10.1205971363902","14.6363448102977","16.9224732694634","13.0989547570001","15.8710358332698","24.2707654747023"
"54.5","4.81433878549923","5.91919257975564","5.62774526152874","5.4113186729346","7.12203947726951","10.3956855115587","14.6886396581979","16.8236585265654","12.9037331783956","15.6462195773251","23.8973576460416"
"55","4.76811736367699","5.8960860608835","5.62765443401745","5.40298489943718","7.41370478152351","10.6498817425803","14.7287200223799","16.8190808199964","12.7021547918778","15.3925383382925","23.6795605401694"
"55.5","4.72372367085116","5.89793894211381","5.61274509803921","5.42010630451921","7.7388672719412","10.9180481531134","14.700338241652","16.6207135353393","12.3865110246433","15.0250138966092","23.1188487067979"
"56","4.67043447130423","5.80148012512398","5.5120282174528","5.37333740240584","8.04231835406017","11.0223544670787","14.472470181328","16.2658630248468","12.0084433254495","14.5639734493019","22.374303807126"
"56.5","4.70140637318481","5.85346252638539","5.60069682866662","5.51449313637457","8.58232787278335","11.4758743964512","14.6236743724727","16.2959995930927","11.9148311823981","14.4587951912282","22.3242033518985"
"57","4.72037842374304","5.89491228996837","5.65358498981754","5.61659164314234","9.16151674677653","11.7807787187508","14.724956130312","16.2336374238411","11.7783372752473","14.2651827267872","22.129396505684"
"57.5","4.70811251767992","5.89087256173546","5.72142894871208","5.80326034434526","9.75328068970779","12.0976577401389","14.674296177615","16.1224790824242","11.5642023346303","14.070852725007","21.8142977035172"
"58","4.69540449123878","5.89303425650416","5.73139035121182","6.07265474283099","10.3018016545139","12.3704890516518","14.5822842755779","15.783387284875","11.2856899718882","13.8049461029548","21.4024058391191"
"58.5","4.68210371048549","5.90019425908646","5.80229393962513","6.48857208252951","10.895486599309","12.5890999720251","14.4316014343481","15.5712449601211","11.1410478588322","13.53998408702","20.9651331349661"
"59","4.68909742885481","5.91639963378348","5.92792655324127","7.0933089188983","11.3832303349355","12.7858865785165","14.2662045362892","15.2296135999501","10.9296014125495","13.3037689784085","20.6838902876326"
"59.5","4.70333918262506","5.94847536939549","6.18204013122759","7.77569237811856","11.8757697631582","12.9004130835213","14.0064741850047","14.9251544975967","10.7039858745054","13.0488479438468","20.3109788662547"
"60","4.71280760134045","6.00355317224166","6.60286488136111","8.59449149309529","12.2813327665697","12.9808499275196","13.8415485214457","14.6602813528884","10.5314247818253","12.842196281885","20.1302565596454"
"60.5","4.79227189229478","6.10415372374631","7.21653642001548","9.34157320515755","12.5344786575651","12.9251544975967","13.590120873252","14.3188313936769","10.3073305728376","12.6700745148903","19.7493999096196"
"61","4.89173723964294","6.24305274339607","8.07472225645721","10.029646099685","12.6621906869103","12.8384323898171","13.3171352947045","14.0804150453956","10.1726812644643","12.4613892249507","19.4793152220481"
"61.5","5.04717580936395","6.50227613743293","8.98031586175326","10.4261081864652","12.6796368352789","12.6432734123281","13.0174715800717","13.7160078038998","9.90114333671212","12.2440571559363","19.0749762940196"
"62","5.35532980028288","6.88293787034918","10.0043233895374","10.6551842526894","12.5660392861125","12.3857480735485","12.8012003763892","13.425977394849","9.82434518255072","12.0313572899977","18.8139925230793"
"62.5","5.79854569783615","7.50661713353405","10.7836461432822","10.7347219043259","12.4286913208863","12.1714859744157","12.5553412026289","13.1967650873579","9.62884972406602","11.7883573662928","18.628213931487"
"63","6.34145876249333","8.26204228544244","11.2992103456168","10.686910302383","12.1578164339666","11.9496452277409","12.292413722947","12.8905165178912","9.43868598022867","11.6084769735491","18.3325158857317"
"63.5","6.97198582298148","9.10091663124394","11.5161109839526","10.5723893867634","11.9590404255087","11.7293753778075","12.0744640268559","12.6280804150454","9.30909328712029","11.4389257648585","18.0522948479002"
"64","7.58068207827878","9.78021922128125","11.4912172591275","10.375313250113","11.7451039080703","11.4560376679855","11.8117036697948","12.3587513425005","9.12530200147504","11.1874453462918","17.7694831299775"
"64.5","7.99158573935411","10.2419728741541","11.3506777548892","10.1605131726441","11.5263381617238","11.2553088680349","11.5972087727638","12.1138323033494","8.96282248307883","11.0181582360571","17.5062398500256"
"65","8.2098624144859","10.4137374794276","11.167264311691","10.0021871264719","11.3333450710425","11.0189466188551","11.3672670504898","11.8371275478165","8.8146283156583","10.8007716705359","17.2105334201924"
"65.5","8.26286935007466","10.4303044174868","11.0021362630655","9.85176950157495","11.0841535057603","10.7822428582328","11.1266607810439","11.602960250248","8.6505574992643","10.6490366275214","16.9104968606806"
"66","8.207827878233","10.318913557641","10.7885644530186","9.59135165589732","10.8637560082399","10.5697064818145","10.8864983087917","11.3612808188226","8.5027965092053","10.44545444637","16.7066335663269"
"66.5","8.10711833371481","10.2184583301544","10.5937520174188","9.44158915777135","10.7003891050584","10.3659622084891","10.7006825477871","11.1273556115053","8.36902854527025","10.28587190638","16.4985032694698"
"67","8.00467943338165","10.0360621550825","10.4090943770504","9.30255370630742","10.5121749388172","10.2084030259814","10.4758271661453","10.9087921310398","8.24210198895481","10.134497378718","16.1987428913499"
"67.5","7.892220442003","9.88232946575817","10.2612153810941","9.13041181752557","10.3081735537675","9.98509702194756","10.2722718140434","10.6631062282241","8.08706361922201","9.95559624628061","15.9925993743801"
"68","7.89173137078836","9.790595356171","10.05760280766","8.98885504516083","10.1654430104876","9.83949416342412","10.1594567788205","10.5045014114595","7.95578474008051","9.85983498457749","15.7731419416015"
"68.5","7.73654208765218","9.66717725701475","9.90249485008011","8.83975483838153","9.98343306194073","9.67294829734747","9.95433192732346","10.3321698329137","7.86032908623891","9.69394761795769","15.6231403067063"
"69","7.67125527253703","9.55097393641683","9.80274779771232","8.69840543221179","9.90103434369857","9.52882320243272","9.8204521756822","10.2164237939015","7.74452582589456","9.55811259770976","15.4802777141985"
"69.5","7.53560927513777","9.41837694870425","9.57866025787747","8.56743216093182","9.70836194399939","9.36010201746068","9.65692632435594","9.98615788727942","7.62786766906703","9.40858574298721","15.2673556701938"
"70","7.48078036433159","9.31269005656737","9.44202843264413","8.41575748327866","9.5524998386065","9.21405137930658","9.49222136679221","9.79523566385548","7.49250673031859","9.29701686121919","15.1081923341022"
"70.5","7.37570255079983","9.18329553257454","9.33353678695862","8.2896397110176","9.39596071891792","9.08796826123445","9.34177665878284","9.66735332265202","7.39147020675975","9.15283084200456","14.8853665980011"
"71","7.25446598873012","9.05154279610677","9.1486991683833","8.09287657994456","9.26110729635564","8.89002353410685","9.13313496604867","9.42732890821698","7.26868594389766","9.03751176216271","14.5867348236311"
"71.5","7.16421250731162","8.93884402009831","9.03028915846494","8.00030518043793","9.08631156742853","8.72216590916522","9.01960784313725","9.24912896416673","7.15821062536558","8.90636410206106","14.4717835253427"
"72","7.06065461203937","8.79987792782483","8.87335598711199","7.84072124310165","8.9394979781796","8.58187736832736","8.88807507438773","9.13792395138241","7.0288141196816","8.75911454075794","14.2682027415376"
"72.5","6.98851465159545","8.67627985046158","8.71965906985362","7.70428015564202","8.84142941822044","8.42488746471351","8.70175067931992","8.90732687368073","6.94449824227806","8.6188824527117","14.0301937895781"
"73","6.83583835609471","8.53182777650619","8.60137192478689","7.59101126233193","8.67006724868936","8.28839551384756","8.58035146613769","8.77851529716945","6.92576485847257","8.4771496147097","13.8437984791842"
"73.5","6.7553869796946","8.42669947356374","8.43244068055238","7.41480753436646","8.509134872147","8.11834461411024","8.41973754482338","8.57666023607887","7.4179974294417","8.31028131096797","13.6024790041728"
"74","6.64225223163195","8.28488593881132","8.27625872258511","7.29874230446444","8.38394242262404","7.96144553800768","8.26815970327071","8.40578825563948","7.26844434271763","8.23586633096818","13.3698162675045"
"74.5","6.63745653903585","8.26908195184689","8.17781846850284","7.26388130828506","8.3110442620628","7.89774275468942","8.19212006157464","8.31489534854149","7.27633395063013","8.08782657031684","13.3023457811739"
"75","6.53171969176776","8.23474915257932","8.09850788564453","7.12552725370304","8.21534001208984","7.80248286084862","8.08127336537728","8.23737489336024","7.19415197985809","8.03864347295338","13.1653887235828"
"75.5","6.47968495988638","8.13064265913888","8.02500572213321","7.03833284286477","8.126837685089","7.67332613979444","7.96201890731531","8.13598331680273","7.11324737417665","7.94506752117189","12.9726818628573"
"76","6.4654823318133","8.05730852652345","7.94425370667074","6.99549858854048","8.06216290766531","7.65373464560922","7.91768847616868","8.11713206683451","7.05313607579573","7.8384641794461","13.0264090071826"
"76.5","6.39440211882418","7.98418783855955","7.84499013613227","6.87900182521377","7.97999894360618","7.54907410434991","7.80956740672923","7.96051434641501","6.97213321126116","7.76114544391038","12.859082932784"
"77","6.31570916304265","7.94995040817884","7.76488027117462","6.82014699524427","7.92472215864296","7.45952544441901","7.72182803082322","7.89064367640701","6.89468005100873","7.69970244907301","12.7418701691991"
"77.5","6.2529291872391","7.85850526981221","7.66711353802221","6.76650426707648","7.85124361028458","7.36834691973168","7.63485160601206","7.84120444546171","6.8295567254139","7.63986528463526","12.6402216079488"
"78","6.18938626034071","7.80334642087904","7.5925371645216","6.68688487067979","7.77567057951585","7.28374151216907","7.52398894307798","7.70967950185162","6.88792248416877","7.54212761628646","12.535591668574"
"78.5","6.12941037752207","7.75016621434566","7.53244009366692","6.61031727866244","7.66120276305673","7.20866712443733","7.43702928642274","7.62483151496656","6.80672268907563","7.44848346130104","12.4408840060019"
"79","6.05961191220976","7.67210905114316","7.4341954680705","6.54612039368277","7.59310728182324","7.12128379237558","7.37104659283648","7.55759009180845","6.71435111009384","7.37562429940549","12.3618786035815"
"79.5","5.99425243508558","7.57518883039597","7.32716432876653","6.44344897492071","7.4891279468986","7.06361922200787","7.25413900968948","7.42611716236048","6.63931780434413","7.28137049492051","12.1976806286717"
"80","5.94971062354903","7.54772259098192","7.286073962659","6.39810788128481","7.42631164009054","7.01390478370337","7.19815013703776","7.34275871378183","6.56126203848795","7.21958181304108","12.1251049057755"



"Channel Melt A.Blue2"

"ID","1","2","3","4","5","6","7","8","9","10","11"
"Page 1"," 200uM ICPD26 10uM Hsp90aN"," 100uM ICPD26 10uM Hsp90aN"," 50uM ICPD26 10uM Hsp90aN"," 25uM ICPD26 10uM Hsp90aN"," 12.5uM ICPD26 10uM Hsp90aN"," 6.25uM ICPD26 10uM Hsp90aN"," 3.125uM ICPD26 10uM Hsp90aN"," 1.5625uM ICPD26 10uM Hsp90aN"," 0uM ICPD26 10uM Hsp90aN"," 0uM ICPD26 10uM Hsp90aN"," 0uM ICPD26 10uM Hsp90aN"
"25","9.71552823464016","11.58366848685","12.5791016795823","11.9048345667709","13.1988359546153","13.852140077821","12.5707092175392","15.4761695159956","13.2469437939797","16.4640151181694","27.2043292024981"
"25.5","9.63747107143765","11.4702067597467","12.5312537466348","11.8905419495944","13.1158335827597","13.7448574161781","12.4639505607691","15.35955192331","13.0773338967434","16.4086366063935","26.9562359514294"
"26","9.67962989935982","11.4761069148801","12.436974789916","11.8284347385097","13.0904968991488","13.6601625085832","12.4112524387187","15.3137363894974","12.947852292668","16.2337212646208","27.0352674143587"
"26.5","9.64433763129117","11.4291027695125","12.3922107181165","11.8198731153641","13.0075532158389","13.5999302444713","12.3188263632301","15.0974942506185","12.884827082584","16.2654633837971","26.8010414282444"
"27","9.6730209593565","11.436636911574","12.3834083568577","11.8063412135282","12.9594872968643","13.5596754914677","12.3032476284937","15.1030277420756","12.8211751626721","16.123394623738","26.8736024790042"
"27.5","9.59945067521172","11.3941023880369","12.2987716487373","11.7109178301671","12.90547035935","13.4936547900613","12.1776384902959","14.9795783423616","12.7619338267084","16.1025188285431","26.5374009525989"
"28","9.60884084253276","11.3494425007357","12.3432407982648","11.7323098050953","12.8579194323644","13.497803790777","12.1321431296254","14.8968282042212","12.6098377094028","16.1454693420818","26.5325144324915"
"28.5","9.61296580889165","11.3396727633395","12.3212242095282","11.7091376109458","12.8138907962666","13.375840608617","12.0878156710155","14.8372189342663","12.5707637140459","16.0685578877923","26.5051117723354"
"29","9.61972337573161","11.352140077821","12.2626268406195","11.7380612825795","12.8013021032019","13.4002382754958","12.1129385606383","14.7939269092851","12.5771216398362","16.0322473996084","26.6376745250629"
"29.5","9.56537219297576","11.2931003789324","12.2765952035808","11.6455681344672","12.7865517153684","13.3188372625315","12.016831874923","14.7245746547646","12.5041326517637","15.9382391088731","26.4059408458584"
"30","9.52268605736218","11.2827555446004","12.1851427990132","11.5947203784237","12.6250095368887","13.2401443067499","11.8708832430508","14.5578698405432","12.3191533422708","15.8869306477455","26.2520572431307"
"30.5","9.51583123521782","11.2200677936544","12.1056863331983","11.496452277409","12.5565401257779","13.1370005849292","11.8267229070617","14.4101116451769","12.1763179980163","15.7632235773687","26.4811605576083"
"31","9.44956012934955","11.1291676203555","12.0064087891966","11.427481498436","12.4572620228377","13.0316406718329","11.6343502381497","14.273725054224","12.0737964446479","15.6073971043072","26.142614633402"
"31.5","9.43207094271411","11.1335927367056","11.9424147989037","11.4181873669171","12.3670210921298","12.897361279142","11.6154726482032","14.1437047731394","11.9958213755421","15.5141996936458","26.0377602103397"
"32","9.38418947345475","11.0300348414333","11.8585997304239","11.3691702361879","12.2608275476209","12.792331647905","11.5339894712749","14.0046285699753","11.8422494572643","15.3293307745127","25.8379844005845"
"32.5","9.33525161037177","11.0078583962768","11.7849785828728","11.3250425981028","12.1828030823224","12.7261259886575","11.3506777548892","13.8306820782788","11.7435780058806","15.1948322779177","25.6699004055379"
"33","9.26307401473343","10.9572175173571","11.74275636624","11.2360316370387","12.0838541941769","12.675872943211","11.3201915007248","13.5872870548998","11.6324973569194","15.0655844498829","25.4712748912795"
"33.5","9.23628595407034","10.9448894992498","11.6577910022634","11.1070420386053","11.996098050115","12.4684242285524","11.1502032719703","13.6256022912008","11.424022786806","14.8748466761742","25.1225553775336"
"34","9.21960275679662","10.9016556038758","11.5640497444114","11.0663975530078","11.9014012868442","12.428600493375","11.1188971248481","13.3838915592177","11.3590193535261","14.8571646557456","25.2416774751405"
"34.5","9.21410168377438","10.8916718438348","11.5246306045116","11.0612649729152","11.7565677373414","12.3024592456957","10.9870043996846","13.129556031822","11.3029297322042","14.6912067642347","24.8965027495584"
"35","9.13078071695604","10.8361250407485","11.4419775692378","10.9593347066453","11.7121131202157","12.1046005951019","10.8748869197484","12.9997057188634","11.1796313856282","14.6278070242364","24.6139120664184"
"35.5","9.06122335740097","10.8249681195435","11.3381072273267","10.8018616006714","11.5982651665874","11.9130453737915","10.8496340769172","12.7840085450523","11.054339724516","14.522011139086","24.3317093374315"
"36","9.05404963541837","10.8209862414486","11.3039787899596","10.8598458838788","11.5308907160589","11.714923323415","10.7242753431813","12.7239897255919","10.9713639022405","14.41449372326","24.3210498207065"
"36.5","9.01121538109407","10.8148826326899","11.2109207645944","10.7331960021363","11.480016130966","11.5818323737756","10.7150025529517","12.6133618168409","10.9103096491515","14.3163413225212","24.2265310793578"
"37","8.96442104727753","10.8179529328534","11.206661652988","10.6951574404081","11.3992523079271","11.4042408343164","10.6498817425803","12.4787107300268","10.8256220776248","14.1827158879116","24.021464357468"
"37.5","8.93100378932377","10.7909622993166","11.1171511406119","10.6036033090279","11.3367490066964","11.2978888053276","10.5945932199079","12.3745581241576","10.6977481204993","14.1186180874897","23.7981885361148"
"38","8.87285195607197","10.706492713817","11.0504882887007","10.6160830090791","11.2200605274535","11.1869611657893","10.5182472470181","12.3310503489034","10.5946910341509","14.0147180202113","23.7984400584538"
"38.5","8.85247068996211","10.7052602543562","10.9390656392259","10.5654484880852","11.2151463398888","11.0417552234902","10.456303443257","12.2160954937334","10.5030622082579","13.8833120796957","23.7311829850168"
