"Excel Raw Data Export"
"Copyright (c) 2008 Corbett Life Science, a QIAGEN Company. All rights reserved."
"File","170929_CA_1_CA2_CA4_CA5b_CA12_CA14_GZ1702.rex"
"Date","10/2/2017"
"Time","10:47:12"


"Channel Melt A.Blue"

"ID","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72"
"Page 1"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"29.5","1.37581881001428","1.36861688704216","1.20927748531319","1.31003789323771","1.42834617634343","1.30824314161462","1.27764964111954","1.37087052719921","1.50116077559428","1.52851802199479","1.62332517562547","1.86290858755954","1.13585811457178","1.26020447089342","1.32600900282292","1.35054081494915","1.2940667836525","1.15602349889372","1.33580020853997","1.29063581569876","1.35474682739503","1.2340387163001","1.2949823249663","1.40980646473894","1.25907276010274","1.17463950560769","1.15170402192604","1.22576896667077","1.31129494599396","1.22322859104731","1.2874545408306","1.14766918440528","1.16440208909882","1.13797090221901","1.16617074845502","1.31674459667135","1.74552311196852","1.76655876358325","1.68586760255334","1.55102871239287","1.53129371073981","1.66072654742831","1.67531344574146","1.40817296688205","2.05726828294922","1.67639429312581","1.7265583276112","1.55665498764606","1.44065512067343","1.48727779049363","1.46028839551385","1.3507095445182","1.38115946767812","1.33723528321835","1.33109534345515","1.12937107398082","1.42269571429562","1.52208743419547","1.42951603468884","1.35783496277889","1.65941863126574","1.56742852783137","1.41501996388698","1.57351033798733","1.74093702132155","1.65397624678925","1.56939040207523","1.57625696192874","1.73244395034278","1.84746064443936","1.75631342030976","1.8120088502327"
"30","1.37178606851301","1.36615196812038","1.20266524249129","1.30333845600497","1.43630993253332","1.30388342107271","1.25930527853165","1.36192639282591","1.48753664890081","1.51814552020549","1.61745632104982","1.8334223442944","1.13664454108492","1.26247598438031","1.32031230131482","1.34065766384375","1.28764346205408","1.14846579510724","1.33492966177791","1.27196663360545","1.35370999642","1.22553421248775","1.29437196409043","1.40568289572638","1.26290204797872","1.1696548917881","1.15427564729464","1.22516073992384","1.30111772335393","1.22471257284716","1.28034931422434","1.15428631793933","1.15674285278314","1.14072087979161","1.15706983182378","1.3078155536384","1.74421519580595","1.76618092113629","1.68383306630045","1.55113043920551","1.53988962640828","1.66508626797022","1.66094453345541","1.40700897739122","2.0536948026076","1.6787103946637","1.71347916598546","1.54990971745378","1.41613260090028","1.47376719818926","1.46155998067191","1.34180657843362","1.38573717424713","1.33679931116415","1.3300780753287","1.12869077592126","1.42249297204665","1.51816368570775","1.43750885568235","1.34725425638678","1.64632130413774","1.56111531712356","1.40350303545543","1.56729228656443","1.73571374074922","1.64001787485422","1.55820045268432","1.56299335058777","1.73135402020731","1.83413443198291","1.74530512594143","1.79999237048905"
"30.5","1.37089595890237","1.34960179821704","1.19439993896391","1.29113123848761","1.42277663335114","1.30475536518109","1.25769553556232","1.36426555057821","1.48528971600613","1.50377660791943","1.60585946440833","1.82392996108949","1.1360928687548","1.25810635538262","1.31790998350852","1.33734427623189","1.28455532667023","1.14571779025887","1.33343506014598","1.28163068080669","1.35521913045374","1.21919584954604","1.29767081930048","1.40281274636962","1.26287479972534","1.17608911268788","1.15927875689835","1.22271716229144","1.30547868245282","1.21600532678583","1.28035909564864","1.14785992217899","1.15930418860151","1.13399964395616","1.15739681086442","1.31618600747692","1.73886091401541","1.76219904304134","1.66919827711771","1.54980799064113","1.52997126217543","1.66536964980545","1.65840136313929","1.40981624616324","2.04564795088942","1.67086289768826","1.71845197222858","1.55642023346304","1.42343198877875","1.46170530468997","1.44103855250571","1.34670405127031","1.36790195384839","1.32295719844358","1.32588184430711","1.12753999135322","1.42099641412985","1.5139492891839","1.43101881714837","1.34083205266542","1.63633936064698","1.55184252689403","1.38868836969089","1.56628773428957","1.73847943846799","1.65789272907607","1.55479260446072","1.55235116095725","1.72531853208209","1.82116426337072","1.74236231457564","1.78508757588639"
"31","1.36688138290336","1.35459423717606","1.18925001907378","1.28535460876958","1.40688181887541","1.30135981360518","1.25851717520292","1.36250349685918","1.49025156578372","1.5074642048778","1.60392665496808","1.81391622796979","1.13494425007357","1.25362401770046","1.31914244296941","1.33230334935531","1.28308028788688","1.142313854605","1.32855217313904","1.27174410620279","1.35241884841336","1.22104873077636","1.28633554589151","1.40019132465917","1.25429159990845","1.16636148622873","1.1504128739194","1.22353880193203","1.30782533506269","1.22601154599323","1.27056788993159","1.14715146759093","1.14954931388898","1.13621024584632","1.14889535580769","1.30851981618747","1.74461483685562","1.77045344726736","1.68174766664124","1.55107957579919","1.5362783245594","1.65806879471334","1.65478223615097","1.39843066828647","2.05361003026373","1.66717530072989","1.71558356955473","1.55260547798886","1.4223588267992","1.46710409196104","1.44724886771122","1.33647233212351","1.36779524740156","1.31990539406424","1.3195532627897","1.12522570636556","1.42075365696332","1.51207370107576","1.42885481040665","1.3368937717759","1.62635741715623","1.52986953536278","1.38564634673584","1.55478533825982","1.72626488488242","1.64539206882993","1.54409563885417","1.55805512866625","1.71531751481397","1.82758202846256","1.7261475077909","1.77373413697515"
"31.5","1.36161338724854","1.35456517237245","1.18867780575265","1.28527915206789","1.40911980875359","1.3026436255436","1.24625518170952","1.35500114442664","1.4868156181958","1.4927683135511","1.59955240202436","1.78821864791194","1.13832303349355","1.25899646499326","1.3118399110617","1.33888380254826","1.27696214672639","1.14878636279414","1.32270288141197","1.27234810915287","1.34889753566796","1.22097606876733","1.28414206149386","1.40408433152768","1.25595622047899","1.16461550199248","1.15029549682788","1.2238825491286","1.31064825411358","1.22112865898629","1.27066961674423","1.15678644998856","1.15031226498381","1.12957452760611","1.14442664225223","1.30802515558753","1.74481046534148","1.76981178583376","1.67452506294347","1.55829826692724","1.53775727591246","1.65290420268676","1.65909165222509","1.39641848957482","2.04156176089113","1.66726612824118","1.71460542712545","1.55447817613073","1.41440233681021","1.45806890141978","1.43911650263218","1.32823916756167","1.35945169247985","1.31013962005035","1.32076371404593","1.1286226552878","1.41861952802671","1.51119804129646","1.43434805828946","1.3378093130897","1.62072611145626","1.52647440299077","1.37738104320846","1.54479990140324","1.72121766994736","1.62922756651299","1.54475798101342","1.46228380606957","1.70097403423107","1.81938404414944","1.7242694743267","1.76953790595356"
"32","1.36361159249692","1.34502409164803","1.18562600137331","1.27783409083478","1.40166831972737","1.2892783572573","1.23728868979498","1.35587308853502","1.48236909778789","1.48458545345705","1.5937354779195","1.78713664454109","1.13189244569423","1.25696192874037","1.31074998092622","1.33134966048676","1.27119390108632","1.13384705373719","1.32157001463479","1.27517738612955","1.34025075659317","1.21828030823224","1.28727456262361","1.38944293670776","1.26532504651067","1.15854123750668","1.14759582372308","1.21232928969253","1.30582014308267","1.22306146842654","1.27412832837415","1.14513090480131","1.15064762810242","1.12829567624715","1.14785992217899","1.29009943795936","1.73996446827758","1.76347342289205","1.67849240863661","1.550418351517","1.53670088208884","1.6511351622361","1.65290420268676","1.39823503980062","2.04375524528878","1.66029057537412","1.71707593543254","1.55511231730046","1.41390096894789","1.4499592114607","1.43848979280428","1.30863719327899","1.35899196553809","1.31157162056681","1.3243813738206","1.1213346557819","1.41908903639277","1.50737337736651","1.4348930233572","1.32531541091852","1.60176132709893","1.5147513659759","1.36751354238193","1.5403982604715","1.70959733788756","1.62216118613464","1.52853783890634","1.43333079016302","1.70575519442537","1.81302611835915","1.71816586556802","1.7527529818672"
"32.5","1.36898858116528","1.34412909132525","1.18302299175564","1.27607038570646","1.40911198361416","1.28281423314612","1.24625518170952","1.34682666841055","1.47953823852199","1.48938953013112","1.58960860608835","1.77320007120877","1.13231479362173","1.26293837898324","1.31609063859007","1.33187785739857","1.27178861168332","1.14496519596623","1.32241223337584","1.27424570546566","1.34604918491391","1.21858548867018","1.28252079041733","1.38911595766711","1.27329601808888","1.16197451743343","1.1459525444419","1.21131202156608","1.30780716956043","1.22163729304952","1.26220721751736","1.14181080992708","1.14468095928384","1.13013864902169","1.14667061606057","1.29466931938894","1.73851122809695","1.75807407668245","1.67950967676305","1.54831387808042","1.5253572246019","1.65516790373737","1.66030874087638","1.39620050354772","2.04572620228377","1.66225244961798","1.71030160043664","1.55316497545841","1.40383001449607","1.44655527580682","1.42478573790087","1.31390351211821","1.35042343785763","1.30047557284911","1.31202156608428","1.12635057015922","1.41429334379666","1.51347698612519","1.43012248299499","1.32055935214553","1.59609369039445","1.5074642048778","1.35594016115875","1.54094322553924","1.71755550469215","1.62030467180387","1.52666514076448","1.43560468362213","1.70911944544355","1.81793639335411","1.70341547773454","1.73614971280341"
"33","1.36041116128093","1.33903785998087","1.18344614110236","1.27473868925002","1.40523853959423","1.2889178419048","1.24093995574884","1.35225452048524","1.47390413812936","1.47951476310369","1.58588921950103","1.76228987055263","1.13412680247196","1.25815721878894","1.31602127939963","1.33605452557158","1.27733272297246","1.14322771910321","1.31914244296941","1.26614668615126","1.34376495557544","1.21848376185753","1.29145821752826","1.3903743315508","1.27424570546566","1.16324610259149","1.15014877546349","1.21897786351895","1.3059179573256","1.21755257026486","1.26401922636759","1.15320057984283","1.15874664741682","1.13813229571984","1.15182139901755","1.29361292556532","1.73356360584559","1.76404465807075","1.67783845055532","1.54400956232039","1.5328777425367","1.65306070547545","1.65316243228809","1.40186814025221","2.05325398641947","1.66374202080313","1.70996414129854","1.55285979502047","1.41136415655756","1.43516187279062","1.42573761021918","1.26897840848402","1.35227631908795","1.3072912692963","1.3195532627897","1.12550545510033","1.42786297398337","1.51369497215229","1.41873690511823","1.32017467092124","1.58726525629707","1.49737955643197","1.34857055662732","1.54703006614199","1.71002772055645","1.61682052847079","1.51958059488387","1.43231352203657","1.70693958517259","1.80895704585336","1.70094496942746","1.74525062943465"
"33.5","1.36273238218763","1.32951857785916","1.18235621096688","1.26955062180514","1.40052389308512","1.28034093014638","1.24399176012818","1.35550977848987","1.47809058772666","1.48165102616922","1.57977827467413","1.76426991029875","1.13590702169324","1.25632613616134","1.31011418834719","1.34340428778515","1.27064055194062","1.14442664225223","1.31967063988121","1.27162148906255","1.33399064504581","1.22082347854836","1.28757534142062","1.39314869916838","1.27603570611124","1.15968566414893","1.14971643650975","1.21701598927509","1.30867911366881","1.22031484448513","1.27272958470029","1.15303709032251","1.15151118813284","1.13139778509428","1.15510795757992","1.29488059815366","1.74573383179472","1.76435908640074","1.67788204776074","1.54564354924849","1.53167881938768","1.6559090562295","1.65431272778492","1.3947835943716","2.0517280842298","1.66285191119249","1.56350477934364","1.54980799064113","1.40570804796028","1.43923094529641","1.41385737174247","1.26309488177192","1.34431982909895","1.30802515558753","1.31898985275044","1.12649729152361","1.41908903639277","1.50650143325813","1.43167772945754","1.32168561328552","1.5741206988632","1.49115857058178","1.34792650700181","1.54214214868827","1.71323602772447","1.61522615631107","1.53047989623865","1.42570127921467","1.69565880827039","1.80590524147402","1.70433737697414","1.73440582458664"
"34","1.35382737351151","1.32517669253764","1.17318402967293","1.25832434140972","1.39620050354772","1.28382870657991","1.23551126526636","1.34525884583106","1.48077908206084","1.47936217288472","1.57625696192874","1.75114882828318","1.13425396098777","1.24888158305416","1.30718954248366","1.33325703822385","1.26599018336258","1.13808827931053","1.32028686961166","1.2628601275889","1.33930615047575","1.2086235272319","1.27194846810319","1.38681033622668","1.27084176981179","1.15837774798635","1.15164924595","1.2163620311938","1.30595428833012","1.21232928969253","1.25848783093004","1.14987629292962","1.14653942989947","1.12949459939618","1.14689156117401","1.29385606382631","1.7387068565828","1.76797567275938","1.67260678590502","1.53298673555025","1.52386765341675","1.64820911902624","1.64492256046387","1.38895246814679","2.02975509269856","1.65967294829735","1.55454219999883","1.55282346401596","1.40383001449607","1.42719539177539","1.42083292460953","1.25593487918963","1.33457753050337","1.30053817396459","1.3168535896849","1.12011393403016","1.40697718776226","1.49745501313366","1.41908903639277","1.31774369929554","1.56498876114349","1.4802341169931","1.33704244942515","1.53982604715038","1.70337635203737","1.60173952849622","1.5161745632105","1.41407535776957","1.70278946657981","1.80361638818952","1.68823470723219","1.71936478871704"
"34.5","1.35118638895247","1.32775289103968","1.17893550715707","1.25429159990845","1.39406424048218","1.2795961445538","1.23191170112662","1.34940616973119","1.468833447776","1.47625167995962","1.57829149818163","1.73698532590728","1.13200143870778","1.250300778797","1.31621779710587","1.32590000980937","1.26673357160883","1.13435568780041","1.31216689010234","1.27117825080746","1.34164950026703","1.21443862507237","1.28557259479667","1.39282172012774","1.27811914948559","1.16159304188601","1.14377268417094","1.2165800172209","1.31098473510925","1.21126115815976","1.26368176722949","1.14529858636061","1.14455380076804","1.12726024261845","1.14911334183479","1.28739193971513","1.73355204598052","1.75827529455362","1.66487666602109","1.53473062376702","1.53124284733349","1.6577166634388","1.64187075608453","1.39434762231741","2.03203220827391","1.66006420526906","1.54748280635211","1.550643603745","1.40629493341784","1.41336690318151","1.41709362583705","1.25254771169168","1.33778024828608","1.29015030136568","1.31370005849292","1.11339996439562","1.41298542763409","1.50362401770047","1.42783754228021","1.31249386914299","1.56492168851977","1.4750024523428","1.31914244296941","1.53799203009549","1.69809438291929","1.60143434805829","1.51391295817938","1.42017896652825","1.68993667505913","1.79842832074464","1.683942059314","1.71956460924188"
"35","1.35936086496856","1.31914244296941","1.16459034975858","1.2475098123988","1.38780804150454","1.27781592533252","1.23119961343811","1.34388385704476","1.46838741482825","1.4702067597467","1.56886220516342","1.73162154851329","1.13194198797312","1.2522888532845","1.30324762849368","1.32838262845129","1.26355600606001","1.12655178803039","1.31521869448168","1.25487848536601","1.33516441596094","1.21297486369585","1.2806807318945","1.37366410197722","1.2712799776201","1.16055760825731","1.1450370031281","1.21095597772183","1.30606328134367","1.21716131329315","1.26094017373486","1.14724369244854","1.1489026220086","1.12844954873687","1.14395713388618","1.28960533629794","1.72884718089571","1.75078202487221","1.6640550263805","1.52104704633888","1.52088851104644","1.63400649095316","1.6381253598008","1.39053286684324","2.04503591319796","1.65538588976447","1.55129756182629","1.54879072251469","1.39514410972411","1.41228116508501","1.40370285598027","1.24513618677043","1.33527340897448","1.29102224547407","1.31192375184135","1.11467154955367","1.41145952544442","1.50078349208585","1.42344875693468","1.30802515558753","1.5504256177179","1.45606282021938","1.32659588828048","1.53592954691604","1.69034749487942","1.5932598720422","1.50421257997362","1.41122477126139","1.68590393355786","1.79100226342158","1.67685751343339","1.70513700841007"
"35.5","1.35683222705425","1.31238487612944","1.16339142660955","1.24001351513368","1.38297601790392","1.28109025711452","1.2241005351557","1.34608048547165","1.45898047935127","1.45669162606677","1.56221866178378","1.70850181836678","1.12811122653192","1.25065291007154","1.30220492866407","1.32661936369879","1.2503920720904","1.12902890197466","1.30749472292159","1.24654471186858","1.32655396789066","1.20261437908497","1.2731110602477","1.37046361994863","1.27424570546566","1.15815976195926","1.13527122911421","1.1999460065379","1.30100768233064","1.20889600976577","1.25886930647745","1.1432528713371","1.05396244100753","1.12418300653595","1.1459525444419","1.28187521641401","1.71602960250248","1.7468310281311","1.66276387837386","1.51815530162978","1.50883115892271","1.63951254360959","1.63482813059375","1.37687240914524","2.01657511253529","1.64533871560651","1.53922840212609","1.53802463484313","1.38681033622668","1.39543755245289","1.40133308364025","1.24330510414282","1.32742591199904","1.29182879377432","1.30540932326238","1.10874400643226","1.4023041123064","1.49360392665497","1.40949765120056","1.29505498697534","1.53906309605554","1.44851715005068","1.31298014566497","1.52107016606902","1.68510465145851","1.5732051575494","1.49619796037741","1.40192263675898","1.6793140482772","1.77415473821974","1.66914625772488","1.69361271215242"
